order id,order date,country,city,region,subregion,customer id,industry,segment,product,sales,quantity,discount,profit
AMER-2023-140186,2023-09-30,United States,Indianapolis,AMER,NAMER,1060,Retail,SMB,ContactMatcher,46.67,2,20.0,16.34
EMEA-2020-124856,2020-09-29,United Kingdom,London,EMEA,UKIR,1086,Tech,SMB,Marketing Suite - Gold,1395.54,9,0.0,362.84
EMEA-2020-124856,2020-09-29,United Kingdom,London,EMEA,UKIR,1086,Tech,SMB,SaaS Connector Pack,117.36,4,0.0,36.38
EMEA-2020-124856,2020-09-29,United Kingdom,London,EMEA,UKIR,1086,Tech,SMB,FinanceHub,18.9,3,0.0,8.69
EMEA-2020-124856,2020-09-29,United Kingdom,London,EMEA,UKIR,1086,Tech,SMB,Support,77.52,2,0.0,37.98
APJ-2020-166716,2020-08-20,Australia,Sydney,APJ,ANZ,1073,Consumer Products,SMB,FinanceHub,421.37,2,30.0,-6.02
APJ-2020-123225,2020-07-11,Japan,Shizuoka,APJ,JAPN,1062,Energy,SMB,Site Analytics,575.97,4,20.0,43.2
APJ-2020-123225,2020-07-11,Japan,Shizuoka,APJ,JAPN,1062,Energy,SMB,Support,10.37,2,20.0,3.63
AMER-2021-163440,2021-03-22,United States,Nashville,AMER,NAMER,1067,Consumer Products,SMB,Site Analytics,15.98,2,20.0,1.2
AMER-2023-106796,2023-05-13,Mexico,Toluca,AMER,LATAM,1084,Consumer Products,Enterprise,ChatBot Plugin,10.27,3,20.0,1.16
APJ-2023-113873,2023-11-14,Japan,Aichi,APJ,JAPN,1088,Consumer Products,Strategic,Marketing Suite - Gold,61.79,4,20.0,6.18
APJ-2023-113873,2023-11-14,Japan,Aichi,APJ,JAPN,1088,Consumer Products,Strategic,Marketing Suite,206.0,3,32.0,-27.26
EMEA-2022-149783,2022-09-05,South Africa,Johannesburg,EMEA,MEA,1042,Finance,SMB,Support,12.19,3,20.0,4.11
EMEA-2022-149783,2022-09-05,South Africa,Johannesburg,EMEA,MEA,1042,Finance,SMB,OneView,87.17,2,20.0,8.72
EMEA-2022-149783,2022-09-05,South Africa,Johannesburg,EMEA,MEA,1042,Finance,SMB,ChatBot Plugin,31.74,2,20.0,8.33
EMEA-2022-125017,2022-02-06,South Africa,Johannesburg,EMEA,MEA,1012,Finance,Strategic,SaaS Connector Pack,132.22,4,20.0,-18.18
AMER-2021-163279,2021-03-22,United States,Seattle,AMER,NAMER,1011,Finance,Strategic,Support,105.52,4,0.0,48.54
AMER-2021-163279,2021-03-22,United States,Seattle,AMER,NAMER,1011,Finance,Strategic,SaaS Connector Pack,91.96,2,0.0,15.63
AMER-2021-163279,2021-03-22,United States,Seattle,AMER,NAMER,1011,Finance,Strategic,Site Analytics,1487.98,3,20.0,186.0
EMEA-2021-150196,2021-07-02,United Kingdom,London,EMEA,UKIR,1090,Transportation,Enterprise,Support,19.44,3,0.0,9.33
EMEA-2021-106495,2021-06-15,Germany,Cologne,EMEA,EU-WEST,1003,Finance,SMB,Data Smasher,11.67,1,20.0,-0.73
EMEA-2020-124730,2020-11-26,United Kingdom,Birmingham,EMEA,UKIR,1072,Tech,SMB,Site Analytics,279.96,4,0.0,78.39
EMEA-2020-124730,2020-11-26,United Kingdom,Birmingham,EMEA,UKIR,1072,Tech,SMB,ContactMatcher,12.91,3,20.0,4.68
EMEA-2020-124730,2020-11-26,United Kingdom,Birmingham,EMEA,UKIR,1072,Tech,SMB,ContactMatcher,17.09,4,20.0,5.77
EMEA-2020-124730,2020-11-26,United Kingdom,Birmingham,EMEA,UKIR,1072,Tech,SMB,FinanceHub,93.15,9,0.0,44.71
EMEA-2020-124730,2020-11-26,United Kingdom,Birmingham,EMEA,UKIR,1072,Tech,SMB,FinanceHub,11.52,4,0.0,5.64
AMER-2023-117632,2023-05-13,United States,Los Angeles,AMER,NAMER,1002,Healthcare,Strategic,Support,238.62,2,0.0,4.77
AMER-2023-117632,2023-05-13,United States,Los Angeles,AMER,NAMER,1002,Healthcare,Strategic,OneView,7.77,1,0.0,2.1
AMER-2023-117632,2023-05-13,United States,Los Angeles,AMER,NAMER,1002,Healthcare,Strategic,ContactMatcher,285.48,5,20.0,-10.71
AMER-2023-117632,2023-05-13,United States,Los Angeles,AMER,NAMER,1002,Healthcare,Strategic,ContactMatcher,19.17,4,20.0,6.47
AMER-2020-115056,2020-05-02,Mexico,Mexico City,AMER,LATAM,1073,Consumer Products,SMB,OneView,26.14,3,20.0,1.96
EMEA-2023-161067,2023-09-04,United Kingdom,London,EMEA,UKIR,1066,Tech,Enterprise,Support,419.4,4,0.0,201.31
EMEA-2023-161067,2023-09-04,United Kingdom,London,EMEA,UKIR,1066,Tech,Enterprise,FinanceHub,90.8,1,10.0,14.12
EMEA-2023-161067,2023-09-04,United Kingdom,London,EMEA,UKIR,1066,Tech,Enterprise,FinanceHub,181.76,2,10.0,-8.08
EMEA-2023-161067,2023-09-04,United Kingdom,London,EMEA,UKIR,1066,Tech,Enterprise,ChatBot Plugin,5.56,2,0.0,2.22
APJ-2022-122063,2022-12-04,India,Hyderabad,APJ,IND,1029,Healthcare,SMB,ContactMatcher,581.96,2,0.0,104.75
APJ-2022-122063,2022-12-04,India,Hyderabad,APJ,IND,1029,Healthcare,SMB,FinanceHub,29.98,1,0.0,8.09
AMER-2021-111206,2021-07-18,United States,Seattle,AMER,NAMER,1036,Transportation,SMB,Data Smasher,519.96,4,0.0,176.79
EMEA-2022-142895,2022-07-22,Sweden,Stockholm,EMEA,NOR,1067,Consumer Products,SMB,FinanceHub,6.26,3,20.0,2.04
EMEA-2022-142895,2022-07-22,Sweden,Stockholm,EMEA,NOR,1067,Consumer Products,SMB,FinanceHub,363.92,5,20.0,0.0
EMEA-2021-101868,2021-06-09,Germany,Hamburg,EMEA,EU-WEST,1046,Manufacturing,SMB,ContactMatcher,64.2,5,70.0,-42.8
EMEA-2021-101868,2021-06-09,Germany,Hamburg,EMEA,EU-WEST,1046,Manufacturing,SMB,ContactMatcher,38.52,3,70.0,-26.96
EMEA-2021-101868,2021-06-09,Germany,Hamburg,EMEA,EU-WEST,1046,Manufacturing,SMB,Data Smasher,72.6,5,20.0,-8.17
AMER-2023-133207,2023-11-28,United States,New York City,AMER,NAMER,1078,Finance,SMB,Site Analytics,57.57,4,20.0,5.76
AMER-2021-132948,2021-03-27,Canada,Toronto,AMER,NAMER,1062,Energy,SMB,Marketing Suite - Gold,83.7,5,0.0,3.35
EMEA-2021-134992,2021-09-22,Spain,Barcelona,EMEA,EU-WEST,1007,Healthcare,Enterprise,Support,32.4,5,0.0,15.55
EMEA-2021-134992,2021-09-22,Spain,Barcelona,EMEA,EU-WEST,1007,Healthcare,Enterprise,SaaS Connector Pack,47.98,2,0.0,11.04
AMER-2021-126725,2021-11-17,United States,Seattle,AMER,NAMER,1068,Finance,SMB,Site Analytics,415.97,4,20.0,52.0
AMER-2021-126725,2021-11-17,United States,Seattle,AMER,NAMER,1068,Finance,SMB,Marketing Suite - Gold,304.9,5,0.0,6.1
AMER-2021-126725,2021-11-17,United States,Seattle,AMER,NAMER,1068,Finance,SMB,SaaS Connector Pack,80.96,4,0.0,29.15
AMER-2021-126725,2021-11-17,United States,Seattle,AMER,NAMER,1068,Finance,SMB,Marketing Suite - Gold,777.21,7,0.0,54.4
AMER-2021-126725,2021-11-17,United States,Seattle,AMER,NAMER,1068,Finance,SMB,Support,32.4,5,0.0,15.55
AMER-2021-126725,2021-11-17,United States,Seattle,AMER,NAMER,1068,Finance,SMB,FinanceHub,225.57,2,20.0,2.82
AMER-2021-126725,2021-11-17,United States,Seattle,AMER,NAMER,1068,Finance,SMB,SaaS Connector Pack,36.6,3,0.0,15.37
EMEA-2021-121783,2021-11-10,Luxembourg,Luxembourg,EMEA,EU-WEST,1057,Retail,Enterprise,OneView,715.64,2,0.0,178.91
EMEA-2021-121783,2021-11-10,Luxembourg,Luxembourg,EMEA,EU-WEST,1057,Retail,Enterprise,Marketing Suite - Gold,795.51,3,0.0,143.19
EMEA-2021-121783,2021-11-10,Luxembourg,Luxembourg,EMEA,EU-WEST,1057,Retail,Enterprise,Alchemy,549.99,1,0.0,275.0
EMEA-2021-121783,2021-11-10,Luxembourg,Luxembourg,EMEA,EU-WEST,1057,Retail,Enterprise,ContactMatcher,74.76,3,0.0,34.39
EMEA-2021-121783,2021-11-10,Luxembourg,Luxembourg,EMEA,EU-WEST,1057,Retail,Enterprise,SaaS Connector Pack,29.22,3,0.0,12.86
EMEA-2020-138835,2020-09-10,Spain,Seville,EMEA,EU-WEST,1057,Retail,Enterprise,ContactMatcher,9.64,2,0.0,4.72
APJ-2021-112214,2021-08-05,Japan,Aichi,APJ,JAPN,1097,Communications,Strategic,Marketing Suite - Gold,33.49,7,20.0,-1.26
APJ-2021-112214,2021-08-05,Japan,Aichi,APJ,JAPN,1097,Communications,Strategic,Support,23.04,3,20.0,-4.9
APJ-2021-112214,2021-08-05,Japan,Aichi,APJ,JAPN,1097,Communications,Strategic,ContactMatcher,1.36,1,80.0,-2.18
APJ-2021-112214,2021-08-05,Japan,Aichi,APJ,JAPN,1097,Communications,Strategic,SaaS Connector Pack,14.76,5,60.0,-11.44
AMER-2023-153255,2023-09-04,United States,Columbus,AMER,NAMER,1060,Retail,SMB,Marketing Suite,239.67,2,15.0,14.1
EMEA-2021-108119,2021-11-01,United Arab Emirates,Dubai,EMEA,MEA,1034,Energy,SMB,ContactMatcher,301.96,2,0.0,45.29
EMEA-2021-157434,2021-04-29,France,Paris,EMEA,EU-WEST,1066,Tech,Enterprise,Support,7.97,2,20.0,2.89
EMEA-2022-101525,2022-05-02,United Arab Emirates,Abu Dhabi,EMEA,MEA,1046,Manufacturing,SMB,Support,109.92,2,0.0,53.86
EMEA-2022-101525,2022-05-02,United Arab Emirates,Abu Dhabi,EMEA,MEA,1046,Manufacturing,SMB,Support,19.44,3,0.0,9.33
EMEA-2022-101525,2022-05-02,United Arab Emirates,Abu Dhabi,EMEA,MEA,1046,Manufacturing,SMB,ChatBot Plugin,11.16,2,0.0,4.35
EMEA-2020-117968,2020-08-05,Saudi Arabia,Jeddah,EMEA,MEA,1046,Manufacturing,Strategic,OneView,79.47,3,0.0,22.25
EMEA-2020-117968,2020-08-05,Saudi Arabia,Jeddah,EMEA,MEA,1046,Manufacturing,Strategic,ChatBot Plugin,4.56,2,0.0,2.01
EMEA-2020-117968,2020-08-05,Saudi Arabia,Jeddah,EMEA,MEA,1046,Manufacturing,Strategic,FinanceHub,1133.35,5,0.0,294.67
EMEA-2022-158211,2022-01-04,France,Paris,EMEA,EU-WEST,1080,Finance,Strategic,ChatBot Plugin,4.67,1,20.0,0.58
EMEA-2022-158211,2022-01-04,France,Paris,EMEA,EU-WEST,1080,Finance,Strategic,ContactMatcher,104.58,6,70.0,-80.18
EMEA-2022-152247,2022-11-08,Slovenia,Ljubljana,EMEA,EU-WEST,1013,Energy,Enterprise,FinanceHub,1603.14,4,20.0,100.2
AMER-2022-128223,2022-06-15,United States,San Francisco,AMER,NAMER,1094,Communications,Strategic,ContactMatcher,1293.49,7,20.0,80.84
APJ-2022-154235,2022-09-25,India,Hyderabad,APJ,IND,1067,Consumer Products,SMB,SaaS Connector Pack,127.95,3,0.0,21.75
EMEA-2023-129910,2023-03-31,Finland,Helsinki,EMEA,NOR,1031,Energy,Enterprise,Marketing Suite - Gold,59.76,1,0.0,16.73
EMEA-2023-133095,2023-06-05,United Arab Emirates,Dubai,EMEA,MEA,1044,Energy,Enterprise,ContactMatcher,108.08,7,0.0,54.04
EMEA-2023-133095,2023-06-05,United Arab Emirates,Dubai,EMEA,MEA,1044,Energy,Enterprise,ContactMatcher,9.54,3,0.0,4.39
EMEA-2021-130554,2021-04-07,France,Paris,EMEA,EU-WEST,1010,Communications,Enterprise,ChatBot Plugin,11.74,3,20.0,1.03
APJ-2020-152443,2020-05-21,South Korea,Busan,APJ,APAC,1071,Misc,Enterprise,ContactMatcher,447.86,7,0.0,219.45
APJ-2020-152443,2020-05-21,South Korea,Busan,APJ,APAC,1071,Misc,Enterprise,Support,17.94,3,0.0,8.79
APJ-2020-152443,2020-05-21,South Korea,Busan,APJ,APAC,1071,Misc,Enterprise,OneView,245.88,6,0.0,68.85
EMEA-2022-133319,2022-09-06,United Kingdom,London,EMEA,UKIR,1062,Energy,SMB,Support,192.16,4,0.0,92.24
AMER-2022-133935,2022-09-19,United States,Seattle,AMER,NAMER,1073,Consumer Products,Strategic,FinanceHub,801.57,2,20.0,50.1
AMER-2022-133935,2022-09-19,United States,Seattle,AMER,NAMER,1073,Consumer Products,Strategic,Support,368.91,9,0.0,180.77
AMER-2022-133935,2022-09-19,United States,Seattle,AMER,NAMER,1073,Consumer Products,Strategic,FinanceHub,885.53,9,20.0,-99.62
AMER-2022-136301,2022-03-14,United States,Los Angeles,AMER,NAMER,1080,Finance,Strategic,SaaS Connector Pack,28.28,2,0.0,7.35
AMER-2022-136301,2022-03-14,United States,Los Angeles,AMER,NAMER,1080,Finance,Strategic,Support,4912.59,3,0.0,196.5
AMER-2020-109456,2020-10-16,United States,Los Angeles,AMER,NAMER,1072,Tech,SMB,ContactMatcher,14.35,3,20.0,5.02
AMER-2020-109456,2020-10-16,United States,Los Angeles,AMER,NAMER,1072,Tech,SMB,Data Smasher,179.97,3,0.0,86.39
EMEA-2023-151596,2023-10-09,Norway,Oslo,EMEA,NOR,1098,Transportation,Strategic,Marketing Suite - Gold,42.76,1,0.0,11.12
EMEA-2021-147879,2021-05-07,United Kingdom,Belfast,EMEA,UKIR,1022,Communications,SMB,Support,45.68,2,0.0,21.01
APJ-2022-166625,2022-04-15,China,Beijing,APJ,APAC,1088,Consumer Products,SMB,ContactMatcher,25.06,2,0.0,11.78
APJ-2022-146157,2022-11-22,Australia,Sydney,APJ,ANZ,1042,Finance,SMB,Support,38.43,1,20.0,13.45
APJ-2022-146157,2022-11-22,Australia,Sydney,APJ,ANZ,1042,Finance,SMB,Marketing Suite - Gold,21.57,2,20.0,1.62
APJ-2022-146157,2022-11-22,Australia,Sydney,APJ,ANZ,1042,Finance,SMB,Data Smasher,81.58,3,20.0,2.04
EMEA-2023-159954,2023-09-11,Finland,Helsinki,EMEA,NOR,1062,Energy,SMB,ContactMatcher,2.78,1,0.0,1.36
AMER-2023-100825,2023-09-10,United States,New York City,AMER,NAMER,1010,Communications,Strategic,Marketing Suite - Gold,99.87,3,0.0,23.97
AMER-2020-168305,2020-11-01,United States,New York City,AMER,NAMER,1093,Energy,Enterprise,FinanceHub,44.4,3,0.0,22.2
AMER-2020-168305,2020-11-01,United States,New York City,AMER,NAMER,1093,Energy,Enterprise,Support,21.4,5,0.0,9.63
APJ-2022-167682,2022-04-04,India,Hyderabad,APJ,IND,1099,Finance,SMB,SaaS Connector Pack,71.12,4,0.0,22.05
APJ-2022-167682,2022-04-04,India,Hyderabad,APJ,IND,1099,Finance,SMB,Site Analytics,259.96,4,0.0,124.78
AMER-2023-108000,2023-01-13,United States,Los Angeles,AMER,NAMER,1061,Energy,Strategic,SaaS Connector Pack - Gold,9.78,1,0.0,4.89
AMER-2021-146465,2021-11-20,United States,Los Angeles,AMER,NAMER,1054,Finance,Enterprise,ContactMatcher,24.19,9,20.0,7.56
AMER-2022-159639,2022-11-28,Argentina,Córdoba,AMER,LATAM,1099,Finance,Strategic,SaaS Connector Pack,31.56,3,0.0,10.41
AMER-2023-153948,2023-11-07,United States,Los Angeles,AMER,NAMER,1010,Communications,Enterprise,Support,59.94,3,0.0,28.17
AMER-2023-153948,2023-11-07,United States,Los Angeles,AMER,NAMER,1010,Communications,Enterprise,Support,45.36,4,0.0,22.23
AMER-2023-153948,2023-11-07,United States,Los Angeles,AMER,NAMER,1010,Communications,Enterprise,Support,26.4,5,0.0,12.67
AMER-2023-153948,2023-11-07,United States,Los Angeles,AMER,NAMER,1010,Communications,Enterprise,FinanceHub,41.4,4,0.0,19.87
AMER-2023-153948,2023-11-07,United States,Los Angeles,AMER,NAMER,1010,Communications,Enterprise,Data Smasher,16.95,1,0.0,1.02
AMER-2022-113985,2022-12-03,United States,Chicago,AMER,NAMER,1010,Communications,Strategic,ContactMatcher,24.7,2,20.0,9.26
AMER-2022-113985,2022-12-03,United States,Chicago,AMER,NAMER,1010,Communications,Strategic,OneView,59.7,3,0.0,26.86
AMER-2022-113985,2022-12-03,United States,Chicago,AMER,NAMER,1010,Communications,Strategic,SaaS Connector Pack,14.52,3,0.0,5.66
AMER-2022-113985,2022-12-03,United States,Chicago,AMER,NAMER,1010,Communications,Strategic,ContactMatcher,104.18,3,20.0,33.86
AMER-2022-155383,2022-12-18,Canada,Toronto,AMER,NAMER,1047,Retail,Enterprise,Marketing Suite - Gold,46.53,3,0.0,13.03
EMEA-2020-120432,2020-08-24,United Kingdom,Belfast,EMEA,UKIR,1101,Finance,Strategic,Support,25.5,3,0.0,6.63
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,Marketing Suite - Gold,14.9,5,0.0,1.04
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,FinanceHub,87.71,7,0.0,41.22
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,FinanceHub,199.76,2,10.0,8.88
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,Marketing Suite - Gold,94.6,4,0.0,27.43
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,Marketing Suite,4228.7,6,20.0,158.58
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,Marketing Suite,2003.92,5,20.0,-25.05
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,Site Analytics,209.97,3,0.0,58.79
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,Data Smasher,659.9,2,0.0,217.77
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,Support,110.96,2,0.0,53.26
EMEA-2021-126977,2021-09-17,United Kingdom,London,EMEA,UKIR,1049,Healthcare,SMB,Site Analytics,67.8,4,0.0,1.36
EMEA-2022-130288,2022-11-27,United Kingdom,London,EMEA,UKIR,1010,Communications,Strategic,ContactMatcher,313.18,2,40.0,-120.05
EMEA-2023-146458,2023-11-20,Spain,Barcelona,EMEA,EU-WEST,1010,Communications,SMB,ChatBot Plugin,22.96,7,0.0,6.66
AMER-2023-150420,2023-06-04,Canada,Montreal,AMER,NAMER,1092,Healthcare,Strategic,Data Smasher,1099.5,10,0.0,362.84
EMEA-2020-118997,2020-04-08,Portugal,Lisboa,EMEA,EU-WEST,1043,Manufacturing,Strategic,ContactMatcher,1215.92,8,0.0,316.14
EMEA-2020-114314,2020-10-11,United Arab Emirates,Abu Dhabi,EMEA,MEA,1093,Energy,Strategic,FinanceHub,7.31,1,0.0,3.44
EMEA-2020-114314,2020-10-11,United Arab Emirates,Abu Dhabi,EMEA,MEA,1093,Energy,Strategic,SaaS Connector Pack,8.92,4,0.0,3.92
EMEA-2023-169551,2023-07-08,France,Paris,EMEA,EU-WEST,1017,Energy,SMB,Marketing Suite,87.21,3,50.0,-45.35
EMEA-2023-169551,2023-07-08,France,Paris,EMEA,EU-WEST,1017,Energy,SMB,Support,15.55,3,20.0,5.44
EMEA-2023-169551,2023-07-08,France,Paris,EMEA,EU-WEST,1017,Energy,SMB,Site Analytics,683.99,2,40.0,-114.0
EMEA-2023-169551,2023-07-08,France,Paris,EMEA,EU-WEST,1017,Energy,SMB,Marketing Suite - Gold,13.39,3,20.0,1.0
EMEA-2023-169551,2023-07-08,France,Paris,EMEA,EU-WEST,1017,Energy,SMB,Data Smasher,16.78,3,20.0,4.82
EMEA-2023-169551,2023-07-08,France,Paris,EMEA,EU-WEST,1017,Energy,SMB,Data Smasher,527.92,2,20.0,85.79
AMER-2022-103107,2022-07-05,Canada,Toronto,AMER,NAMER,1075,Consumer Products,Enterprise,SaaS Connector Pack,25.4,5,0.0,8.64
AMER-2022-103107,2022-07-05,Canada,Toronto,AMER,NAMER,1075,Consumer Products,Enterprise,Site Analytics,177.48,3,20.0,19.97
AMER-2022-103107,2022-07-05,Canada,Toronto,AMER,NAMER,1075,Consumer Products,Enterprise,Site Analytics,71.98,3,20.0,9.0
APJ-2023-122077,2023-05-20,Japan,Ibaraki,APJ,JAPN,1067,Consumer Products,SMB,Site Analytics,95.99,1,20.0,9.6
APJ-2023-122077,2023-05-20,Japan,Ibaraki,APJ,JAPN,1067,Consumer Products,SMB,FinanceHub,13.22,4,20.0,4.3
AMER-2023-112431,2023-10-13,United States,New York City,AMER,NAMER,1006,Finance,SMB,Data Smasher,435.84,12,0.0,130.75
AMER-2023-112431,2023-10-13,United States,New York City,AMER,NAMER,1006,Finance,SMB,ChatBot Plugin,5.88,2,0.0,1.59
AMER-2022-151092,2022-08-07,United States,New York City,AMER,NAMER,1024,Energy,SMB,Site Analytics,211.17,4,20.0,18.48
AMER-2020-104178,2020-08-25,United States,New York City,AMER,NAMER,1059,Retail,Strategic,SaaS Connector Pack,6.28,1,0.0,2.64
AMER-2020-104178,2020-08-25,United States,New York City,AMER,NAMER,1059,Retail,Strategic,Data Smasher,95.1,5,0.0,30.43
AMER-2020-104178,2020-08-25,United States,New York City,AMER,NAMER,1059,Retail,Strategic,Support,25.92,4,0.0,12.44
AMER-2020-104178,2020-08-25,United States,New York City,AMER,NAMER,1059,Retail,Strategic,Marketing Suite - Gold,48.84,4,0.0,13.19
EMEA-2021-115924,2021-09-14,Netherlands,Amsterdam,EMEA,EU-WEST,1100,Finance,Enterprise,ContactMatcher,25.9,5,0.0,12.69
EMEA-2023-161046,2023-03-06,Ukraine,Odessa,EMEA,EU-EAST,1026,Retail,Strategic,SaaS Connector Pack - Gold,42.68,4,0.0,19.63
EMEA-2023-161046,2023-03-06,Ukraine,Odessa,EMEA,EU-EAST,1026,Retail,Strategic,Data Smasher,299.97,3,0.0,125.99
EMEA-2023-161046,2023-03-06,Ukraine,Odessa,EMEA,EU-EAST,1026,Retail,Strategic,OneView,262.24,2,0.0,78.67
EMEA-2023-161046,2023-03-06,Ukraine,Odessa,EMEA,EU-EAST,1026,Retail,Strategic,ContactMatcher,234.36,6,0.0,112.49
APJ-2023-141698,2023-04-16,Japan,Tokyo,APJ,JAPN,1039,Manufacturing,Enterprise,Support,20.74,4,20.0,7.26
EMEA-2020-105151,2020-03-30,United Kingdom,London,EMEA,UKIR,1089,Consumer Products,Strategic,ChatBot Plugin,10.5,5,0.0,2.94
EMEA-2020-155796,2020-11-11,France,Lyon,EMEA,EU-WEST,1073,Consumer Products,Strategic,SaaS Connector Pack,23.97,2,20.0,7.79
EMEA-2020-155796,2020-11-11,France,Lyon,EMEA,EU-WEST,1073,Consumer Products,Strategic,Marketing Suite,521.96,4,50.0,-250.54
AMER-2022-127138,2022-03-13,United States,Los Angeles,AMER,NAMER,1010,Communications,Strategic,Marketing Suite - Gold,676.55,5,0.0,6.77
AMER-2022-127138,2022-03-13,United States,Los Angeles,AMER,NAMER,1010,Communications,Strategic,OneView,154.9,5,0.0,40.27
AMER-2022-127138,2022-03-13,United States,Los Angeles,AMER,NAMER,1010,Communications,Strategic,SaaS Connector Pack - Gold,30.56,4,0.0,14.97
AMER-2022-127138,2022-03-13,United States,Los Angeles,AMER,NAMER,1010,Communications,Strategic,FinanceHub,770.35,3,20.0,77.04
AMER-2023-150602,2023-02-10,United States,New York City,AMER,NAMER,1043,Manufacturing,Strategic,SaaS Connector Pack,21.12,4,0.0,6.55
AMER-2020-140732,2020-11-11,United States,New York City,AMER,NAMER,1083,Misc,Enterprise,Site Analytics,575.93,9,20.0,57.59
AMER-2020-140732,2020-11-11,United States,New York City,AMER,NAMER,1083,Misc,Enterprise,OneView,7.78,2,0.0,2.02
AMER-2020-140732,2020-11-11,United States,New York City,AMER,NAMER,1083,Misc,Enterprise,Support,123.92,4,0.0,55.76
AMER-2023-119011,2023-08-21,United States,Los Angeles,AMER,NAMER,1072,Tech,Strategic,Support,17.22,3,0.0,5.17
AMER-2023-119011,2023-08-21,United States,Los Angeles,AMER,NAMER,1072,Tech,Strategic,Marketing Suite - Gold,226.56,6,0.0,63.44
AMER-2023-119011,2023-08-21,United States,Los Angeles,AMER,NAMER,1072,Tech,Strategic,Site Analytics,107.88,3,20.0,10.79
EMEA-2022-166912,2022-01-15,United Kingdom,London,EMEA,UKIR,1092,Healthcare,Enterprise,Support,81.98,2,0.0,40.17
AMER-2020-141726,2020-07-20,United States,Seattle,AMER,NAMER,1002,Healthcare,SMB,Support,104.85,1,0.0,50.33
AMER-2020-141726,2020-07-20,United States,Seattle,AMER,NAMER,1002,Healthcare,SMB,ContactMatcher,8.7,2,20.0,3.16
AMER-2020-141726,2020-07-20,United States,Seattle,AMER,NAMER,1002,Healthcare,SMB,Support,19.92,4,0.0,9.76
AMER-2020-141726,2020-07-20,United States,Seattle,AMER,NAMER,1002,Healthcare,SMB,SaaS Connector Pack,43.02,3,0.0,15.49
EMEA-2023-115105,2023-02-07,United Kingdom,London,EMEA,UKIR,1017,Energy,SMB,Marketing Suite,240.78,1,20.0,30.1
EMEA-2021-143980,2021-12-25,United Kingdom,London,EMEA,UKIR,1066,Tech,Enterprise,OneView,414.96,2,0.0,124.49
EMEA-2022-135636,2022-10-09,Sweden,Stockholm,EMEA,NOR,1065,Finance,SMB,Marketing Suite - Gold,387.72,5,20.0,-67.85
APJ-2023-102155,2023-07-14,Indonesia,Jakarta,APJ,APAC,1063,Consumer Products,Strategic,Marketing Suite - Gold,360.38,2,0.0,93.7
APJ-2023-102155,2023-07-14,Indonesia,Jakarta,APJ,APAC,1063,Consumer Products,Strategic,Support,13.56,2,0.0,6.24
AMER-2023-116953,2023-04-25,Chile,Antofagasta,AMER,LATAM,1022,Communications,SMB,Site Analytics,552.0,10,20.0,34.5
APJ-2020-117765,2020-09-07,Singapore,Singapore,APJ,APAC,1075,Consumer Products,Enterprise,ContactMatcher,429.9,5,0.0,111.77
APJ-2020-117765,2020-09-07,Singapore,Singapore,APJ,APAC,1075,Consumer Products,Enterprise,ContactMatcher,32.06,2,0.0,15.39
APJ-2020-117765,2020-09-07,Singapore,Singapore,APJ,APAC,1075,Consumer Products,Enterprise,FinanceHub,161.96,2,0.0,45.35
APJ-2020-117765,2020-09-07,Singapore,Singapore,APJ,APAC,1075,Consumer Products,Enterprise,Marketing Suite - Gold,19.86,2,0.0,5.76
EMEA-2022-114895,2022-11-22,United Kingdom,London,EMEA,UKIR,1014,Manufacturing,SMB,Support,12.96,2,0.0,6.35
EMEA-2023-112984,2023-09-17,France,Paris,EMEA,EU-WEST,1002,Healthcare,SMB,Support,20.54,6,20.0,6.42
EMEA-2022-163776,2022-07-20,Ukraine,Donetsk,EMEA,EU-EAST,1021,Consumer Products,SMB,SaaS Connector Pack,185.58,6,0.0,76.09
EMEA-2022-163776,2022-07-20,Ukraine,Donetsk,EMEA,EU-EAST,1021,Consumer Products,SMB,ContactMatcher,77.56,2,0.0,35.68
EMEA-2022-163776,2022-07-20,Ukraine,Donetsk,EMEA,EU-EAST,1021,Consumer Products,SMB,Marketing Suite - Gold,87.92,4,0.0,0.88
EMEA-2022-163776,2022-07-20,Ukraine,Donetsk,EMEA,EU-EAST,1021,Consumer Products,SMB,Support,245.94,6,0.0,120.51
EMEA-2022-163776,2022-07-20,Ukraine,Donetsk,EMEA,EU-EAST,1021,Consumer Products,SMB,ContactMatcher,8.6,1,0.0,4.04
